Tweet Link,Author Handle,Tweet Content,Views,Likes,Retweets,Replies,Tweet Creation Date,Scraped Date
https://x.com/JordiWild/status/1540073765727571972,"JordiWild","Para los que me preguntan:
No voy a poder estar como invitado en la maravillosa VELADA DEL AÑO de Ibai porque justo en ese momento, estoy casando a uno de mis mejores amigos. No es coña, surrealismo puro, pero feliz.
Me hubiera encantado estar... el año que viene SIN FALTA.",0,25903,357,186,2022-06-23T20:46:13+00:00,2026-03-19T17:25:14.473752+00:00
https://x.com/JordiWild/status/1539983831066869760,"JordiWild","NUEVO PODCAST
Dross y yo tenemos una charlita de horas hablando de todo, desde Buzz hasta Elden Ring, pasando por las IAs y peces. ¡No te lo pierdas!",0,3336,144,59,2022-06-23T14:48:51+00:00,2026-03-19T17:25:14.473752+00:00
https://x.com/JordiWild/status/1539557828368732161,"JordiWild","Una de las cosas más bonitas de The Wild Project es la familia tan bonita que he creado, donde además de hacer un producto, somos amigos y nos llevamos de diez. Este dibujo que me regaló el gran 
@TheAutenticoOne
 lo muestra 
Buscad todos los detalles...
Gracias 
@Olierart",0,10636,546,110,2022-06-22T10:36:04+00:00,2026-03-19T17:25:14.473752+00:00
https://x.com/JordiWild/status/1538631814557966341,"JordiWild","Número 1, 2 y 3 de Tendencias en Youtube 
Gracias a todos los que habéis estado en la absoluta locura que ha sido el THE WILD PROJECT 25 horas en directo, he sobrevivido y no puedo estar más orgulloso.",0,19088,684,234,2022-06-19T21:16:25+00:00,2026-03-19T17:25:14.473752+00:00
https://x.com/JordiWild/status/1538161783730540544,"JordiWild","25 HORAS EN DIRECTO EN THE WILD PROJECT - PODCAST RÉCORD MUNDIAL",0,2933,246,98,2022-06-18T14:08:41+00:00,2026-03-19T17:25:14.473752+00:00
https://x.com/JordiWild/status/1538154359502123009,"JordiWild","YA EMPIEZA ESTO, 25 HORAS EN DIRECTO!

https://
youtu.be/f4jHskFLmJU",0,6323,279,82,2022-06-18T13:39:11+00:00,2026-03-19T17:25:14.473752+00:00
https://x.com/JordiWild/status/1537900971400998914,"JordiWild","He resubido el tweet porque me había equivocado de hora, es a las 16h (4pm) hora española, y no a las 5pm.

OS QUIERO.",0,1884,24,16,2022-06-17T20:52:19+00:00,2026-03-19T17:25:14.473752+00:00
https://x.com/JordiWild/status/1537900464024342528,"JordiWild","¡DEJEMOS EL DRAMA!
Este sábado 18 de Junio a las 4pm (hora española) comienza en The Wild Project un RETO de locos: 25 horas en directo de podcast. Con:
- EL DEBATE
- Tertulia
- Terror y Ouija en directo
- Mesa de ciencia
- Tamayo stories
- Más...
El link:",0,4284,232,60,2022-06-17T20:50:18+00:00,2026-03-19T17:25:14.473752+00:00
https://x.com/JordiWild/status/1537814089526829057,"JordiWild","En resumen, creo que la idea de un debate entre un capitalista y un comunista (SEAN LOS QUE SEAN) es algo muy bonito, y voy a intentar que sea entretenido y que sirva para conocer más de ambas posturas.
Y si no os gusta, no estáis obligarlo a verlo.",0,12460,322,282,2022-06-17T15:07:04+00:00,2026-03-19T17:25:14.473752+00:00
https://x.com/JordiWild/status/1537810937654267904,"JordiWild","Twitter:
- Traigo a un comunista militante (el que sea)
Hate: es un garrulo, se lo van a comer

- Traigo a un comunista teórico (el que sea)
Hate: ese no es comunista de verdad, postureo, solo lee libros

Stop amargura
Y tranquilos, va a haber más debates con diferentes perfiles.",0,7064,200,166,2022-06-17T14:54:33+00:00,2026-03-19T17:25:14.473752+00:00
https://x.com/JordiWild/status/1537800290925256704,"JordiWild","Diego Ruzzarin estaba invitado y no ha podido venir por agenda (pero participará virtualmente). Armesilla me parece un crack y me encantaría tenerlo en un podcast y/o futuro debate.
Rallo y Vaquero darán juego y dejad de ser tan tóxicos y llorones porque hacéis el ridículo.",0,6958,327,189,2022-06-17T14:12:14+00:00,2026-03-19T17:25:14.473752+00:00
https://x.com/JordiWild/status/1537562072329879552,"JordiWild","FINAL FANTASY VII REBIRTH Y MI HYPE POR LAS PUTAS NUBES.",0,4954,227,79,2022-06-16T22:25:39+00:00,2026-03-19T17:25:14.473752+00:00
https://x.com/JordiWild/status/1537087162457509888,"JordiWild","NUEVO PODCAST
Siro López pasa por The Wild Project para hablar de todo, incluso de magia negra y la ouija (no es broma). ¡No os lo podéis perder!",0,1909,69,43,2022-06-15T14:58:31+00:00,2026-03-19T17:25:14.473752+00:00
https://x.com/JordiWild/status/1536466922660847618,"JordiWild","ESTE JUNIO EN THE WILD PROJECT

- Miércoles 15: TWP #148 - Entrevista 1vs1

- Sábado 18: Especial 25h en directo

- Jueves 22: TWP #149 - Entrevista 1vs1

- Martes 28: TWP #150 - Tertulia final y despedida antes de vacaciones

Os quiero con la libretita y todo bien apuntado.",0,7476,269,99,2022-06-13T21:53:55+00:00,2026-03-19T17:25:14.473752+00:00
https://x.com/JordiWild/status/1536012571798650880,"JordiWild","PERO EN SERIO HAY GENTE QUE SE QUIERE FOLLAR A UN VAPOREON¿?¿?¿¿?¿?¿?¿!?¿!¿!¿!?!¿!¿?!",0,29803,1568,1088,2022-06-12T15:48:29+00:00,2026-03-19T17:25:14.473752+00:00
https://x.com/JordiWild/status/1535596676169322496,"JordiWild","De aquí justo una semana estaré a punto de empezar un reto que me llevará a estar 25 horas ininterrumpidas de podcast en stream, con secciones diversas, debates, juegos, terror, sorpresas... ¡Espero que me acompañéis todos! (antes de que me muera)",0,16599,374,137,2022-06-11T12:15:52+00:00,2026-03-19T17:25:14.473752+00:00
https://x.com/JordiWild/status/1535037573051056150,"JordiWild","De verdad que NO entiendo el remake de THE LAST OF US 1. Es un juego que se sigue viendo y jugando de lujo, 0 desfasado. Y el remake tiene pinta que tampoco aportará nada tan diferencial como para justificar su existencia.
Bueno sí, sacar los cuartos con un juego repetido.",0,11376,470,368,2022-06-09T23:14:11+00:00,2026-03-19T17:25:14.473752+00:00
https://x.com/JordiWild/status/1535032985271128067,"JordiWild","Una pregunta, ¿El E3 cuándo empieza?",0,11047,127,223,2022-06-09T22:55:57+00:00,2026-03-19T17:25:14.473752+00:00
https://x.com/JordiWild/status/1534913687986872321,"JordiWild","NUEVO PODCAST
Me reúno con 
@KiddKeo95Flames
 para un intenso podcast donde conoceremos al Keo real, su curiosa infancia en una comuna hippie y mucho más!",0,1619,78,51,2022-06-09T15:01:55+00:00,2026-03-19T17:25:14.473752+00:00
https://x.com/JordiWild/status/1534261850002669569,"JordiWild","Mi gente:
Estoy preparando un debate Capitalismo VS Comunismo que voy a moderar yo.
Ya tengo al capitalista, y me falta el comunista. ¿Me ayudáis?
Busco una persona instruida y culta, que sepa y le guste debatir, con dotes para hablar; y que pueda venir a Catalunya (presencial).",0,39961,2733,5429,2022-06-07T19:51:44+00:00,2026-03-19T17:25:14.473752+00:00
https://x.com/JordiWild/status/1534184618232107008,"JordiWild","NUEVO PODCAST
Nueva tertulia semanal, las noticias más interesantes de los últimos días de mano de vuestro tito Jordi y sus amigos.

https://
youtu.be/vvv-poDwowI",0,1071,27,21,2022-06-07T14:44:51+00:00,2026-03-19T17:25:14.473752+00:00
https://x.com/JordiWild/status/1534163806821261313,"JordiWild","Las pruebas del mejor culo de España. ¿Lo superáis? Yo creo que no.",0,31185,1221,894,2022-06-07T13:22:09+00:00,2026-03-19T17:25:14.473752+00:00
https://x.com/JordiWild/status/1575846292567252992,"JordiWild","A muchos os está saliendo este mensaje de error al intentar ver el último podcast, y ya son varios vídeos los que me ha dado este mismo error. SOLO AFECTA a la app de los iphones, desde cualquier otra plataforma va todo bien.
Así que si usáis Iphone, podéis verlo en la web o pc.",0,2432,70,51,2022-09-30T13:53:28+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1575496904045391878,"JordiWild","NUEVO PODCAST
Esta vez, Ayax y Prok me hablan de su vida, sus aventuras, lo que significa el rap para ellos, la importancia de la cultura y mucho más. ¡Gran podcast!",0,1142,51,52,2022-09-29T14:45:07+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1575189100868833280,"JordiWild","Padres normales del mundo mandan saludos a sus hijos por whatsapp.
Mi padre 
@PapaGiorgioReal
 me envía esto:",0,5541,324,129,2022-09-28T18:22:01+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1574744393692901376,"JordiWild","NUEVO PODCAST
Esta tarde me visitan los cracks de Ayax y Prok, para una tertulia muy diversa donde hablaremos de todo. ¡No te lo pierdas!",0,2237,149,77,2022-09-27T12:54:55+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1573298867923292160,"JordiWild","Acabo de darme cuenta de que el DLC de Residente del Mal 8: Pueblo sale justo durante mi semana de Halloween... interesante...",0,9461,276,133,2022-09-23T13:10:55+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1573029381827608577,"JordiWild","¡Amigos y amigas!
Estaré en directo en el canal de Josebas ahorita mismo: 
https://
twitch.tv/josebas__
Todos pa’dentro",0,773,32,16,2022-09-22T19:20:04+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1572950853685837826,"JordiWild","NUEVO PODCAST
Anita Mateu, una de las sorpresas de los últimos tiempos en Youtube, me visita para charlar sobre como se vive en Cuba, las dificultades que existen para muchas cosas cotidianas, pero también las cosas buenas y curiosas. ¡No os lo perdáis!

https://
youtu.be/0UJT4_s6B3k",0,1728,117,67,2022-09-22T14:08:02+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1572233019376689160,"JordiWild","NUEVO PODCAST
Esta tertulia es muy especial porque ROSA llega para dejar las cosas claras de una vez por todas a Albert… no te lo pierdas!",0,1401,52,26,2022-09-20T14:35:37+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1571518386001043458,"JordiWild","NUEVO VÍDEO
Regreso al Rincón de Giorgio con un nuevo vídeo después de las vacaciones. En esta ocasión, el terrible caso de Todd Kohlhepp, el asesino de reseñas de Amazon. No os lo podéis perder...",0,1927,91,31,2022-09-18T15:15:55+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1571509280351879169,"JordiWild","Me gusta mucho la idea de que en GTA 6 los protagonistas sean una pareja de novios, creo que se pueden tocar temas interesantes y sumarle una capa de complejidad a los personajes: celos, malentendidos, amor... Todo eso mientras matas al 12% de la población de la ciudad.",0,42503,1488,266,2022-09-18T14:39:44+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1571233424869924864,"JordiWild","Venga va, este domingo vídeo en EL RINCÓN DE GIORGIO",0,10406,283,181,2022-09-17T20:23:35+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1571121217557639170,"JordiWild","Y aún con toda la polémica alrededor, tenía muchas ganas de que me gustara, como fan no tan solo de ESDLA sino de la fantasía medieval en general. Pero nada, no le encuentro ningún sentido, los protagonistas en su mayoría un desastre, las tramas flojas, solo se salva lo visual.",0,3385,97,78,2022-09-17T12:57:42+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1571116074137190401,"JordiWild","Me da igual si hay elfos negros, si Tolkien se remueve en su tumba, si el lore es invent o si los pelosos escuchan flamenco y fuman canutos. Los Anillos de Poder me está pareciendo simplemente ABURRIDA e insustancial. Como serie. El cuarto episodio me ha costado de terminar.",0,13807,888,657,2022-09-17T12:37:16+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1571095777027719170,"JordiWild","Que haya polémica en 2022 porque un jugador de fútbol baile (Vinicius) cuando esté contento por algo, me parece tan surrealista que ni sé ni como expresarlo. Señores, es solo furbo, 22 personas intentando meter un balón en una red. No le demos más seriedad de la que tiene.",0,16327,732,314,2022-09-17T11:16:37+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1570746042546782208,"JordiWild","Amores, este 3 de Noviembre publico mi nuevo libro:
ASÍ ES LA PUTA VIDA - El libro de ANTI-Autoayuda
Un libro en que trato muchos temas de actualidad, como veo la realidad de la vida, el negocio de la autoayuda, las redes, salud mental...
Resérvalo aquí: 
https://
amzn.to/3UdivRT",0,5937,1216,218,2022-09-16T12:06:54+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1570422106797780992,"JordiWild","NUEVO PODCAST EN DIRECTO
En pocos minutos, haré mi primer podcast en streaming junto a Pablo Salum, que explicará como se ha cargado la secta que convirtió su vida en un infierno. ¡No te lo pierdas! #AntiSectasWild",0,850,56,20,2022-09-15T14:39:41+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1570388699833307136,"JordiWild","A ver si yendo de blanco el Barça gana la Champions de una vez. Al menos los árbitros nos ayudarán más.",0,21092,997,898,2022-09-15T12:26:57+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1570254298428104704,"JordiWild","Este jueves a las 5 de la tarde (hora española)
¡Especial EN DIRECTO de The Wild Project!",0,954,47,22,2022-09-15T03:32:53+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1570185368493867008,"JordiWild","Este miércoles he tenido problemas técnicos grabando el podcast, por lo que el jueves POR PRIMERA VEZ, The Wild Project va a ser en riguroso directo, con un invitado espectacular que va a contar cosas muy heavys.
A las 5 de la tarde como siempre 
¡No os lo perdáis!",0,4843,92,42,2022-09-14T22:58:59+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1569693832316321793,"JordiWild","NUEVO PODCAST
Regresan las tertulias, como cada semana comentando las noticias más interesantes de los últimos días. Con Leo y Tamayo super stars.",0,1130,40,27,2022-09-13T14:25:47+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1568813069832261632,"JordiWild","Tony Ferguson Vs Nate Díaz llega 5 años tarde, pero al menos llega. Ojalá se vaya a 5 rounds de sangre y sudor. Combate legendario.
#UFC279",0,2293,67,46,2022-09-11T04:05:57+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1568222665009152001,"JordiWild","Amigos streamers/youtubers, he regresado después de 2 meses sin subir absolutamente nada nuevo, y la recepción y el cariño de la gente es exactamente el mismo o mayor.
Nadie se olvida de vosotros por tomaros un descanso REAL, sobre todo si ya lo habéis petado. Hacedlo, por salud.",0,33616,908,236,2022-09-09T12:59:54+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1567910805265420289,"JordiWild","foto para que actualicéis miniaturas de nada",0,13616,183,148,2022-09-08T16:20:41+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1567873688078352386,"JordiWild","NUEVO VÍDEO
Regresa The Wild Project y lo hace con una leyenda del internet: alexelcapo 
@EvilAFM
 
¡No os lo perdáis!",0,4576,510,231,2022-09-08T13:53:11+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1567864200952745985,"JordiWild","The Queen when Meghan Markle comes to say her goodbyes",0,615691,98319,3613,2022-09-08T13:15:29+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1567600755460259840,"JordiWild","",0,14165,372,64,2022-09-07T19:48:39+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1567479542280773633,"JordiWild","Mensaje importante.",0,7945,529,145,2022-09-07T11:46:59+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1566844745980207104,"JordiWild","ESTE 8 DE SEPTIEMBRE VUELVE THE WILD PROJECT
Comenzamos con una charla con el gran 
@EvilAFM
 que os va a encantar.
La semana que viene regresa la tertulia, y por supuesto, un nuevo invitado.
(Y no me olvido de El Rincón de Giorgio, prometido)",0,19064,1158,280,2022-09-05T17:44:32+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1566467404284182534,"JordiWild","REWIND HISPANO 2022 Si no se mueve ahora, no habrá Rewind.",0,27299,3688,362,2022-09-04T16:45:07+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1566168333354942464,"JordiWild","ESTA XAVINETA VA CON EL TURBO",0,14912,532,144,2022-09-03T20:56:43+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1565397582150606848,"JordiWild","Llega Septiembre y se terminan mis vacaciones.
El día 8 de este mes regresa THE WILD PROJECT con un invitado muy esperado por todos y que estoy seguro os va a encantar...
Además nuevos vídeos en EL RINCÓN DE GIORGIO y más sorpresas, una de ellas muy gorda.
¡Ya vuelve el papito!",0,14940,542,332,2022-09-01T17:54:01+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1564050577964802051,"JordiWild","Hoy cumplo años",0,61777,1170,1642,2022-08-29T00:41:31+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1563964578106687489,"JordiWild","Este año",0,12418,289,72,2022-08-28T18:59:47+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1563176762669875208,"JordiWild","Famosos en verano: fotos en yates y mansiones bien bronceados.
Mis vacaciones:",0,17508,852,363,2022-08-26T14:49:17+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1561536361756348417,"JordiWild","",0,16183,713,70,2022-08-22T02:10:55+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1561103763087265793,"JordiWild","Temporada nueva y el Madrid sigue siendo igual de puto pesado.",0,13504,346,196,2022-08-20T21:31:55+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1560797865194278913,"JordiWild","Muy contento por mi amigo Pablo Salum 
@LEYANTISECTAS
 por haberse cargado la terrible secta que secuestró a su familia y a él mismo, y que le hizo vivir un infierno como pocos aguantarían. Por una vez, los buenos ganan.
Tenéis un podcast con él recomendadísimo.",0,6118,521,46,2022-08-20T01:16:23+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1560746100835106816,"JordiWild","Ahora Black Freezer… ¡Basta ya de inclusión forzada y politizar todo!

Es broma, me parece su mejor transformación DESDE YA.",0,20057,648,255,2022-08-19T21:50:42+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1558818459512864768,"JordiWild","Esta podría ser la mejor foto de la historia de un OVNI.
Y esta sí es real.
Se ha desclasificado por el Ministerio de Defensa de UK después de 30 años guardada y forma parte del caso Calvine.
Impresionante.",0,96532,7845,1493,2022-08-14T14:10:56+00:00,2026-03-19T17:24:44.695773+00:00
https://x.com/JordiWild/status/1588248010999332864,"JordiWild","De los mejores defensas de la historia del club y una leyenda absoluta. ¡Mucho éxito en esta nueva etapa!",0,8917,238,47,2022-11-03T19:13:28+00:00,2026-03-19T17:24:14.248808+00:00
https://x.com/JordiWild/status/1588213284217491457,"JordiWild","Ya podéis encontrar en todas las librerías mi nuevo libro 
Librito donde hablo de temas sociales, experiencias vitales, y temas tabú como el suicidio y la salud mental, todo ello avalado con estudios científicos e investigaciones. ¡Espero que os guste!",0,5128,164,88,2022-11-03T16:55:29+00:00,2026-03-19T17:24:14.248808+00:00
https://x.com/JordiWild/status/1588199387603390464,"JordiWild","NUEVO PODCAST
Eduardo Sáenz de Cabezón, matemático y divulgador, me visita para un podcast mega interesante donde las matemáticas van a parecer misteriosas y diverdas, DE VERDAD. Un crack 
@edusadeci",0,1178,91,41,2022-11-03T16:00:15+00:00,2026-03-19T17:24:14.248808+00:00
https://x.com/JordiWild/status/1587437572644605955,"JordiWild","",0,8348,243,41,2022-11-01T13:33:05+00:00,2026-03-19T17:24:14.248808+00:00
https://x.com/JordiWild/status/1587170945185234944,"JordiWild","Esta SEMANA DE HALLOWEEN en el canal ha sido la de mayor éxito con diferencia, más de 11 millones de visitas en 6 días, estoy agotado pero ha valido la pena.
Gracias a todos por el apoyo y nos vemos el año que viene en la siguiente edición ",0,7538,283,139,2022-10-31T19:53:36+00:00,2026-03-19T17:24:14.248808+00:00
https://x.com/JordiWild/status/1587154595977076737,"JordiWild","PODCAST ESPECIAL HALLOWEEN
Recopilación de las mejores historias de terror y paranormales en todo el año. Feliz Halloween 

https://
youtu.be/R2XAcKxvAEg",0,906,47,9,2022-10-31T18:48:38+00:00,2026-03-19T17:24:14.248808+00:00
https://x.com/JordiWild/status/1587099503198457859,"JordiWild"," ÚLTIMO VÍDEO DE LA SEMANA DE HALLOWEEN 
Se termina esta Semana de Halloween por todo lo alto, con un vídeo de una web extremadamente macabra, que me ha dejado tocado al terminar de grabar...

https://
youtu.be/eG5nIllWtHU",0,1235,57,32,2022-10-31T15:09:43+00:00,2026-03-19T17:24:14.248808+00:00
https://x.com/JordiWild/status/1586752561343827969,"JordiWild","El Barça gana la Liga y la Copa del Rey. El Madrid la Champions.
¿Firmáis?",0,678,35,136,2022-10-30T16:11:05+00:00,2026-03-19T17:24:14.248808+00:00
https://x.com/JordiWild/status/1586746348061315074,"JordiWild","NUEVO VÍDEO DE LA SEMANA DE HALLOWEEN
Hoy toca una experiencia que imita lo que puede sentir una persona durante un brote psicótico, una sensación dura y terrorífica, peor que muchas películas de miedo.",0,972,49,21,2022-10-30T15:46:24+00:00,2026-03-19T17:24:14.248808+00:00
https://x.com/JordiWild/status/1586743540725448704,"JordiWild","Jake Paul ganó a Anderson Silva, leyenda de la UFC de 47 años en un combate de boxeo, que sinceramente, estuvo muy entretenido.
Todo esto es show, pero me muero de ganas de ver a Paul contra un boxeador de verdad a ver qué pasa… quizás hay sorpresa. O no.",0,5338,92,113,2022-10-30T15:35:15+00:00,2026-03-19T17:24:14.248808+00:00
https://x.com/JordiWild/status/1586735670332194817,"JordiWild","Uf, me expresé horrible aquí, quizás el no preparado intelectualmente soy yo 
Veníamos de varias noticias semanales de polémicas por su parte y me calenté, no tengo ni idea de su nivel intelectual, por lo que lo siento de verdad.
Pero, un activista NO debería ser ministro. 
https://
x.com/wallstwolverin
/wallstwolverine/status/1586082236927209472
…",0,14601,888,1187,2022-10-30T15:03:58+00:00,2026-03-19T17:24:14.248808+00:00
https://x.com/JordiWild/status/1586446564163133440,"JordiWild","EN UNA HORA EN DIRECTO JUGANDO AL RESIDENT EVIL 8 DLC PARA CELEBRAR LA SEMANA DE JALOUIN
¡Todo el mundo pa'dentro que esto es histórico!",0,1285,56,37,2022-10-29T19:55:10+00:00,2026-03-19T17:24:14.248808+00:00
https://x.com/JordiWild/status/1586074759573385217,"JordiWild","Like si os está gustando mucho esta SEMANA DE HALLOWEEN en mi canal ",0,10111,162,144,2022-10-28T19:17:45+00:00,2026-03-19T17:24:14.248808+00:00
https://x.com/JordiWild/status/1586004222281101312,"JordiWild","NUEVO VÍDEO DE LA SEMANA DE HALLOWEEN
Terrifier 2, la película de la que más se está hablando en años, con gente que tiene que salir mareada y vomitando del cine. ¿Hay para tanto? ¡Lo veremos en este análisis!

https://
youtu.be/qNUZla5VXHE",0,1403,69,33,2022-10-28T14:37:27+00:00,2026-03-19T17:24:14.248808+00:00
https://x.com/JordiWild/status/1585995787946688512,"JordiWild","Al final, esto de los ESLAND en Mexico ha provocado una especie de guerra sin sentido entre LATAM y España, cuando parecía que mejor nos estábamos llevando.
Los premios deberían unir, no separar y hacernos discutir por puras chorradas.",0,58924,2082,1968,2022-10-28T14:03:56+00:00,2026-03-19T17:24:14.248808+00:00
https://x.com/JordiWild/status/1585707748649734144,"JordiWild","¡YA NO PUEDO ESPERAR MÁS, LO ANUNCIO Y ALE!
Este sábado vuelve RESIDENTE DEL MAL 8 PUEBLO a mi canal. Voy a estar en directo pasándome el DLC de SHADOWS OF ROSE con todos vosotros, como parte de La Semana de Halloween.
Nos veremos este sábado a las 11pm (hora española). ¡Besos!",0,7556,304,103,2022-10-27T18:59:22+00:00,2026-03-19T17:24:14.248808+00:00
https://x.com/JordiWild/status/1585660751754280961,"JordiWild","NUEVO PODCAST
Esto no para 
El crack de Juan Soto Ivars, uno de los tíos más claros al hablar que puedes encontrarte, me visita para un podcast que levantara sentimientos, sin duda. ¡No os lo perdáis!

https://
youtu.be/bO39I7zvgkg",0,973,79,29,2022-10-27T15:52:38+00:00,2026-03-19T17:24:14.248808+00:00
https://x.com/JordiWild/status/1585635883826302976,"JordiWild","LA SEMANA DE HALLOWEEN 2022
Seguimos con el vídeo diario de terror, en este caso la historia real de Nevada-Tan, la niña de 11 años que mató de forma brutal a su amiga y compañera de clase.",0,1304,80,18,2022-10-27T14:13:49+00:00,2026-03-19T17:24:14.248808+00:00
https://x.com/JordiWild/status/1585622944709066758,"JordiWild","Este 4 de Noviembre voy a estar en Barcelona, en el FNAC TRIANGLE a las 18h, firmando mi nuevo libro. Me podréis conocer y sacaros una foto y un abrazote.
Os dejo un link porque SÍ O SÍ os tenéis que registrar, por un tema de aforo. ¡Plazas limitadas!

https://
bit.ly/3DAjjdo",0,1538,59,54,2022-10-27T13:22:24+00:00,2026-03-19T17:24:14.248808+00:00
https://x.com/JordiWild/status/1585615908634071042,"JordiWild","¿Los ESLAND van a ser en Mexico?
Ya tengo tema de debate en The Wild Project para un buen rato.",0,46356,615,470,2022-10-27T12:54:26+00:00,2026-03-19T17:24:14.248808+00:00
https://x.com/JordiWild/status/1585360701581066240,"JordiWild","El Barça en la Champions be like",0,3740,115,69,2022-10-26T20:00:20+00:00,2026-03-19T17:24:14.248808+00:00
https://x.com/JordiWild/status/1585322317986824192,"JordiWild","El genio de 
@nategentile7
 me ayuda a montar mi nuevo ordenador de 2.347.852.476.287€ en un vídeo en su canal que la verdad es que es la hostia :)
¡Echadle un vistacillo que os lo pasaréis bien!",0,2850,86,46,2022-10-26T17:27:49+00:00,2026-03-19T17:24:14.248808+00:00
https://x.com/JordiWild/status/1585283965170098178,"JordiWild"," COMIENZA LA SEMANA DE HALLOWEEN 2022 
Empezamos fuertes, con el análisis psicológico de una de las entrevistas más chocantes de la historia: la que se la hace a Jeffrey Dahmer delante de su padre…

https://
youtu.be/EnSI4itGkng
Y cada día, ¡Nuevo vídeo de terror y misterio!",0,1529,115,23,2022-10-26T14:55:25+00:00,2026-03-19T17:24:14.248808+00:00
https://x.com/JordiWild/status/1585024618116812800,"JordiWild","ESTE MIÉRCOLES EMPIEZA... ¡LA SEMANA DE HALLOWEEN EN EL RINCÓN DE GIORGIO!

Hasta el día 31 Halloween, cada día un vídeo de temática terrorífica.

Este año va a ser brutal y acojonante...",0,5785,380,100,2022-10-25T21:44:51+00:00,2026-03-19T17:24:14.248808+00:00
https://x.com/JordiWild/status/1584989304505667584,"JordiWild","",0,32986,2096,155,2022-10-25T19:24:32+00:00,2026-03-19T17:24:14.248808+00:00
https://x.com/JordiWild/status/1584917568212582400,"JordiWild","NUEVO PODCAST
Tertulia como cada semana en The Wild Project :)

https://
youtu.be/efrnMqwv2og",0,744,35,17,2022-10-25T14:39:29+00:00,2026-03-19T17:24:14.248808+00:00
https://x.com/JordiWild/status/1584551185297870849,"JordiWild","Internet es un sitio peligroso, hay mucho odio y malas personas.
El internet real:",0,18520,649,74,2022-10-24T14:23:36+00:00,2026-03-19T17:24:14.248808+00:00
https://x.com/JordiWild/status/1584264640707854336,"JordiWild","¿Este Barça no podría aparecer en la Champions? ",0,20676,1163,799,2022-10-23T19:24:59+00:00,2026-03-19T17:24:14.248808+00:00
https://x.com/JordiWild/status/1583459120958406657,"JordiWild","NUEVO VÍDEO
Me lo habíais pedido como locos, y yo cumplo con vuestros deseos. El vídeo con la historia REAL de Jeffrey Dahmer: El carnicero de Milwaukee.",0,3028,149,32,2022-10-21T14:04:08+00:00,2026-03-19T17:24:14.248808+00:00
https://x.com/JordiWild/status/1583448865440530432,"JordiWild","Pues al final tendré que hacer la serie de RESIDENTE DEL MAL 4, está demasiado guapo.",0,8283,216,127,2022-10-21T13:23:23+00:00,2026-03-19T17:24:14.248808+00:00
